,DATE,TIME,RAW WATER FLOW IN ML,CLEAR WATER SUMP LEVEL IN M,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,REMARKS,DATETIME,Hour,YEAR,MONTH,MONTH-YEAR
5930,2022-08-05,03:00:00,2.09998,3.22,0.93475,2.0323599999999997,No Remarks,2022-08-05 03:00:00,3,2022,8,08-2022
5931,2022-08-05,04:00:00,2.01261,3.33,1.90235,1.9478,No Remarks,2022-08-05 04:00:00,4,2022,8,08-2022
5932,2022-08-05,05:00:00,1.99228,3.26,1.90157,1.9281300000000001,No Remarks,2022-08-05 05:00:00,5,2022,8,08-2022
5933,2022-08-05,06:00:00,1.98533,3.29,1.8928099999999999,1.9214000000000002,No Remarks,2022-08-05 06:00:00,6,2022,8,08-2022
5934,2022-08-05,07:00:00,1.8925999999999998,3.29,1.8942400000000001,1.83166,No Remarks,2022-08-05 07:00:00,7,2022,8,08-2022
5935,2022-08-05,08:00:00,1.8196700000000001,3.04,1.89392,1.76108,No Remarks,2022-08-05 08:00:00,8,2022,8,08-2022
5936,2022-08-05,09:00:00,1.9221300000000001,2.82,1.8014000000000001,1.8602400000000001,No Remarks,2022-08-05 09:00:00,9,2022,8,08-2022
5937,2022-08-05,10:00:00,1.91679,2.42,1.8102500000000001,1.85507,No Remarks,2022-08-05 10:00:00,10,2022,8,08-2022
5938,2022-08-05,11:00:00,1.91252,2.28,1.81358,1.85094,No Remarks,2022-08-05 11:00:00,11,2022,8,08-2022
5939,2022-08-05,12:00:00,1.96375,2.14,1.80694,1.90052,No Remarks,2022-08-05 12:00:00,12,2022,8,08-2022
5940,2022-08-05,13:00:00,1.90505,2.13,1.8257700000000001,1.8437100000000002,No Remarks,2022-08-05 13:00:00,13,2022,8,08-2022
5941,2022-08-05,14:00:00,1.82501,2.2,1.80029,1.76624,No Remarks,2022-08-05 14:00:00,14,2022,8,08-2022
5942,2022-08-05,15:00:00,1.75065,2.09,1.81137,1.69428,No Remarks,2022-08-05 15:00:00,15,2022,8,08-2022
5943,2022-08-05,16:00:00,0.0,2.0,0.0,0.0,No Remarks,2022-08-05 16:00:00,16,2022,8,08-2022
5944,2022-08-05,17:00:00,0.0,2.0,0.0,0.0,No Remarks,2022-08-05 17:00:00,17,2022,8,08-2022
5945,2022-08-05,18:00:00,1.8345799999999999,2.78,0.0,0.0,No Remarks,2022-08-05 18:00:00,18,2022,8,08-2022
5946,2022-08-05,19:00:00,1.8925999999999998,3.52,0.0,1.83166,No Remarks,2022-08-05 19:00:00,19,2022,8,08-2022
5947,2022-08-05,20:00:00,1.82105,3.49,1.81137,1.76241,No Remarks,2022-08-05 20:00:00,20,2022,8,08-2022
5948,2022-08-05,21:00:00,2.74818,3.4,2.8328200000000003,2.6596900000000003,No Remarks,2022-08-05 21:00:00,21,2022,8,08-2022
5949,2022-08-05,22:00:00,2.7086900000000003,3.12,2.83061,2.62147,No Remarks,2022-08-05 22:00:00,22,2022,8,08-2022
5950,2022-08-05,23:00:00,2.75667,3.0,2.84612,2.66791,No Remarks,2022-08-05 23:00:00,23,2022,8,08-2022
5951,2022-08-05,00:00:00,2.7458899999999997,2.86,2.8347800000000003,2.65747,No Remarks,2022-08-05 00:00:00,0,2022,8,08-2022
5952,2022-08-06,01:00:00,2.7359400000000003,2.68,2.82809,2.6478400000000004,No Remarks,2022-08-06 01:00:00,1,2022,8,08-2022
5953,2022-08-06,02:00:00,2.72841,2.42,2.82757,2.64056,No Remarks,2022-08-06 02:00:00,2,2022,8,08-2022
5954,2022-08-06,03:00:00,1.82334,2.55,0.93611,1.7646300000000001,No Remarks,2022-08-06 03:00:00,3,2022,8,08-2022
5955,2022-08-06,04:00:00,1.78756,2.87,0.9412200000000001,1.73,No Remarks,2022-08-06 04:00:00,4,2022,8,08-2022
5956,2022-08-06,05:00:00,1.74958,3.21,0.93876,1.69324,No Remarks,2022-08-06 05:00:00,5,2022,8,08-2022
5957,2022-08-06,06:00:00,1.7541099999999998,3.53,0.94347,1.6976300000000002,No Remarks,2022-08-06 06:00:00,6,2022,8,08-2022
5958,2022-08-06,07:00:00,0.0,3.45,0.0,0.0,No Remarks,2022-08-06 07:00:00,7,2022,8,08-2022
5959,2022-08-06,08:00:00,2.2124200000000003,3.69,1.8873499999999999,2.14118,No Remarks,2022-08-06 08:00:00,8,2022,8,08-2022
5960,2022-08-06,09:00:00,2.16019,3.59,1.8848099999999999,2.09063,No Remarks,2022-08-06 09:00:00,9,2022,8,08-2022
5961,2022-08-06,10:00:00,2.03208,3.46,1.87206,1.9666500000000002,No Remarks,2022-08-06 10:00:00,10,2022,8,08-2022
5962,2022-08-06,11:00:00,3.00386,3.47,2.7885400000000002,2.90714,No Remarks,2022-08-06 11:00:00,11,2022,8,08-2022
5963,2022-08-06,12:00:00,2.97358,3.42,2.79759,2.87783,No Remarks,2022-08-06 12:00:00,12,2022,8,08-2022
5964,2022-08-06,13:00:00,2.91894,3.35,2.7674600000000003,2.82495,No Remarks,2022-08-06 13:00:00,13,2022,8,08-2022
5965,2022-08-06,14:00:00,2.8995300000000004,2.76,2.6919299999999997,2.8061700000000003,No Remarks,2022-08-06 14:00:00,14,2022,8,08-2022
5966,2022-08-06,15:00:00,2.86658,2.62,2.6993400000000003,2.77428,No Remarks,2022-08-06 15:00:00,15,2022,8,08-2022
5967,2022-08-06,16:00:00,2.87738,2.55,2.74868,2.78473,No Remarks,2022-08-06 16:00:00,16,2022,8,08-2022
5968,2022-08-06,17:00:00,2.8220300000000003,2.61,2.76322,2.73116,No Remarks,2022-08-06 17:00:00,17,2022,8,08-2022
5969,2022-08-06,18:00:00,2.7791300000000003,2.58,2.7102500000000003,2.68964,No Remarks,2022-08-06 18:00:00,18,2022,8,08-2022
5970,2022-08-06,19:00:00,2.7789800000000002,2.48,2.72389,2.6895000000000002,No Remarks,2022-08-06 19:00:00,19,2022,8,08-2022
5971,2022-08-06,20:00:00,2.8340300000000003,2.32,2.7042800000000002,2.74277,No Remarks,2022-08-06 20:00:00,20,2022,8,08-2022
5972,2022-08-06,21:00:00,2.76533,2.29,2.70796,2.67629,No Remarks,2022-08-06 21:00:00,21,2022,8,08-2022
5973,2022-08-06,22:00:00,2.80502,2.24,2.71042,2.7146999999999997,No Remarks,2022-08-06 22:00:00,22,2022,8,08-2022
5974,2022-08-06,23:00:00,2.7994499999999998,2.17,2.74534,2.70931,No Remarks,2022-08-06 23:00:00,23,2022,8,08-2022
5975,2022-08-06,00:00:00,2.78712,2.04,2.74832,2.69737,No Remarks,2022-08-06 00:00:00,0,2022,8,08-2022
5976,2022-08-07,01:00:00,2.7577800000000003,1.95,2.72378,2.66898,No Remarks,2022-08-07 01:00:00,1,2022,8,08-2022
5977,2022-08-07,02:00:00,2.71187,1.89,2.76689,2.62455,No Remarks,2022-08-07 02:00:00,2,2022,8,08-2022
5978,2022-08-07,03:00:00,2.6986700000000003,2.29,1.8764500000000002,2.61177,No Remarks,2022-08-07 03:00:00,3,2022,8,08-2022
5979,2022-08-07,04:00:00,2.6574299999999997,2.84,1.8432600000000001,2.57186,No Remarks,2022-08-07 04:00:00,4,2022,8,08-2022
5980,2022-08-07,05:00:00,2.59634,3.2,1.83467,2.51274,No Remarks,2022-08-07 05:00:00,5,2022,8,08-2022
5981,2022-08-07,06:00:00,2.65489,3.07,2.76554,2.5694000000000004,No Remarks,2022-08-07 06:00:00,6,2022,8,08-2022
5982,2022-08-07,07:00:00,0.0,3.37,0.0,0.0,No Remarks,2022-08-07 07:00:00,7,2022,8,08-2022
5983,2022-08-07,08:00:00,0.0,3.32,0.0,0.0,No Remarks,2022-08-07 08:00:00,8,2022,8,08-2022
5984,2022-08-07,09:00:00,2.9306799999999997,3.5,2.84833,2.83631,No Remarks,2022-08-07 09:00:00,9,2022,8,08-2022
5985,2022-08-07,10:00:00,2.7963400000000003,2.96,2.80134,2.7063,No Remarks,2022-08-07 10:00:00,10,2022,8,08-2022
5986,2022-08-07,11:00:00,2.77593,2.68,280.07,2.6865500000000004,No Remarks,2022-08-07 11:00:00,11,2022,8,08-2022
5987,2022-08-07,12:00:00,2.7748600000000003,2.53,0.2874,2.6855100000000003,No Remarks,2022-08-07 12:00:00,12,2022,8,08-2022
5988,2022-08-07,13:00:00,2.75352,2.43,1.8756199999999998,2.66486,No Remarks,2022-08-07 13:00:00,13,2022,8,08-2022
5989,2022-08-07,14:00:00,2.73538,2.67,1.87784,2.6473000000000004,No Remarks,2022-08-07 14:00:00,14,2022,8,08-2022
5990,2022-08-07,15:00:00,2.73217,3.13,1.89446,2.64419,No Remarks,2022-08-07 15:00:00,15,2022,8,08-2022
5991,2022-08-07,16:00:00,2.73644,3.35,1.91329,2.64833,No Remarks,2022-08-07 16:00:00,16,2022,8,08-2022
5992,2022-08-07,17:00:00,2.7129600000000003,3.67,1.9276900000000001,2.6256,No Remarks,2022-08-07 17:00:00,17,2022,8,08-2022
5993,2022-08-07,18:00:00,2.6681399999999997,3.59,2.8416900000000003,2.58223,No Remarks,2022-08-07 18:00:00,18,2022,8,08-2022
5994,2022-08-07,19:00:00,2.62331,3.52,2.8295,2.53884,No Remarks,2022-08-07 19:00:00,19,2022,8,08-2022
5995,2022-08-07,20:00:00,2.59877,3.3,2.85055,2.5150900000000003,No Remarks,2022-08-07 20:00:00,20,2022,8,08-2022
5996,2022-08-07,21:00:00,2.56355,2.51,2.83061,2.481,No Remarks,2022-08-07 21:00:00,21,2022,8,08-2022
5997,2022-08-07,22:00:00,2.63293,2.43,2.79072,2.54815,No Remarks,2022-08-07 22:00:00,22,2022,8,08-2022
5998,2022-08-07,23:00:00,2.63456,2.0,2.79827,2.5497300000000003,No Remarks,2022-08-07 23:00:00,23,2022,8,08-2022
5999,2022-08-07,00:00:00,2.6673400000000003,1.8,2.84827,2.58145,No Remarks,2022-08-07 00:00:00,0,2022,8,08-2022
6000,2022-08-08,01:00:00,2.6353400000000002,1.61,2.85283,2.55048,No Remarks,2022-08-08 01:00:00,1,2022,8,08-2022
6001,2022-08-08,02:00:00,2.5983400000000003,1.77,1.8943699999999999,2.51467,No Remarks,2022-08-08 02:00:00,2,2022,8,08-2022
6002,2022-08-08,03:00:00,2.6783400000000004,2.17,1.87525,2.5921,No Remarks,2022-08-08 03:00:00,3,2022,8,08-2022
6003,2022-08-08,04:00:00,2.67625,2.5,1.8343699999999998,2.5900700000000003,No Remarks,2022-08-08 04:00:00,4,2022,8,08-2022
6004,2022-08-08,05:00:00,2.6455300000000004,2.76,1.86738,2.56034,No Remarks,2022-08-08 05:00:00,5,2022,8,08-2022
6005,2022-08-08,06:00:00,0.0,3.17,0.0,0.0,No Remarks,2022-08-08 06:00:00,6,2022,8,08-2022
6006,2022-08-08,07:00:00,0.0,3.15,0.0,0.0,No Remarks,2022-08-08 07:00:00,7,2022,8,08-2022
6007,2022-08-08,08:00:00,3.29856,3.39,1.89523,3.19235,No Remarks,2022-08-08 08:00:00,8,2022,8,08-2022
6008,2022-08-08,09:00:00,3.27687,3.35,2.74641,3.17135,No Remarks,2022-08-08 09:00:00,9,2022,8,08-2022
6009,2022-08-08,10:00:00,3.1772199999999997,3.31,2.75577,3.07491,No Remarks,2022-08-08 10:00:00,10,2022,8,08-2022
6010,2022-08-08,11:00:00,3.1411599999999997,3.11,2.75192,3.04001,No Remarks,2022-08-08 11:00:00,11,2022,8,08-2022
6011,2022-08-08,12:00:00,3.10785,2.8,2.71471,3.0077800000000003,No Remarks,2022-08-08 12:00:00,12,2022,8,08-2022
6012,2022-08-08,13:00:00,3.10162,2.73,2.77025,3.00175,No Remarks,2022-08-08 13:00:00,13,2022,8,08-2022
6013,2022-08-08,14:00:00,3.0934600000000003,2.96,2.7568200000000003,2.99385,No Remarks,2022-08-08 14:00:00,14,2022,8,08-2022
6014,2022-08-08,15:00:00,0.0,2.91,0.0,0.0,power failure,2022-08-08 15:00:00,15,2022,8,08-2022
6015,2022-08-08,16:00:00,3.28031,3.01,2.79931,3.17468,No Remarks,2022-08-08 16:00:00,16,2022,8,08-2022
6016,2022-08-08,17:00:00,3.27114,3.19,2.84179,3.16581,No Remarks,2022-08-08 17:00:00,17,2022,8,08-2022
6017,2022-08-08,18:00:00,3.13334,3.1,2.7456300000000002,3.03245,No Remarks,2022-08-08 18:00:00,18,2022,8,08-2022
6018,2022-08-08,19:00:00,0.0,3.03,0.0,0.0,power failure,2022-08-08 19:00:00,19,2022,8,08-2022
6019,2022-08-08,20:00:00,2.24356,3.73,1.8467200000000001,2.17132,No Remarks,2022-08-08 20:00:00,20,2022,8,08-2022
6020,2022-08-08,21:00:00,2.22623,3.38,2.76192,2.1545500000000004,No Remarks,2022-08-08 21:00:00,21,2022,8,08-2022
6021,2022-08-08,22:00:00,2.10934,2.88,2.78263,2.04142,No Remarks,2022-08-08 22:00:00,22,2022,8,08-2022
6022,2022-08-08,23:00:00,3.23502,2.46,2.70473,3.13085,No Remarks,2022-08-08 23:00:00,23,2022,8,08-2022
6023,2022-08-08,00:00:00,3.12173,2.42,2.7408200000000003,3.02121,No Remarks,2022-08-08 00:00:00,0,2022,8,08-2022
6024,2022-08-09,01:00:00,3.07764,2.61,2.75306,2.97854,No Remarks,2022-08-09 01:00:00,1,2022,8,08-2022
6025,2022-08-09,02:00:00,3.10129,2.77,2.7309,3.00143,No Remarks,2022-08-09 02:00:00,2,2022,8,08-2022
6026,2022-08-09,03:00:00,2.1086300000000002,3.25,1.83784,2.04073,No Remarks,2022-08-09 03:00:00,3,2022,8,08-2022
6027,2022-08-09,04:00:00,2.13347,3.27,2.74419,2.06477,No Remarks,2022-08-09 04:00:00,4,2022,8,08-2022
6028,2022-08-09,05:00:00,3.12689,2.81,2.75543,3.0262,No Remarks,2022-08-09 05:00:00,5,2022,8,08-2022
6029,2022-08-09,06:00:00,3.0895200000000003,2.88,2.75144,2.99004,No Remarks,2022-08-09 06:00:00,6,2022,8,08-2022
6030,2022-08-09,07:00:00,3.07925,2.95,2.70985,2.9800999999999997,No Remarks,2022-08-09 07:00:00,7,2022,8,08-2022
6031,2022-08-09,08:00:00,3.04915,3.05,2.778,2.95097,No Remarks,2022-08-09 08:00:00,8,2022,8,08-2022
6032,2022-08-09,09:00:00,3.01234,2.76,2.76976,2.91534,No Remarks,2022-08-09 09:00:00,9,2022,8,08-2022
6033,2022-08-09,10:00:00,2.9242800000000004,2.8,2.71207,2.83012,No Remarks,2022-08-09 10:00:00,10,2022,8,08-2022
6034,2022-08-09,11:00:00,2.9483400000000004,3.0,2.73467,2.8534,No Remarks,2022-08-09 11:00:00,11,2022,8,08-2022
6035,2022-08-09,12:00:00,2.93412,3.87,0.0,2.8396399999999997,No Remarks,2022-08-09 12:00:00,12,2022,8,08-2022
6036,2022-08-09,13:00:00,0.0,3.82,0.0,0.0,No Remarks,2022-08-09 13:00:00,13,2022,8,08-2022
6037,2022-08-09,14:00:00,0.0,3.79,0.0,0.0,No Remarks,2022-08-09 14:00:00,14,2022,8,08-2022
6038,2022-08-09,15:00:00,0.0,3.75,0.0,0.0,No Remarks,2022-08-09 15:00:00,15,2022,8,08-2022
6039,2022-08-09,16:00:00,0.0,3.72,0.0,0.0,No Remarks,2022-08-09 16:00:00,16,2022,8,08-2022
6040,2022-08-09,17:00:00,0.0,3.64,0.0,0.0,No Remarks,2022-08-09 17:00:00,17,2022,8,08-2022
6041,2022-08-09,18:00:00,3.21866,3.31,2.7981100000000003,3.11502,No Remarks,2022-08-09 18:00:00,18,2022,8,08-2022
6042,2022-08-09,19:00:00,3.23467,3.14,2.76591,3.13051,No Remarks,2022-08-09 19:00:00,19,2022,8,08-2022
6043,2022-08-09,20:00:00,3.1546700000000003,3.07,2.76545,3.05309,No Remarks,2022-08-09 20:00:00,20,2022,8,08-2022
6044,2022-08-09,21:00:00,3.11167,3.09,2.77445,3.0114699999999996,No Remarks,2022-08-09 21:00:00,21,2022,8,08-2022
6045,2022-08-09,22:00:00,3.0807800000000003,3.02,2.78186,2.98158,No Remarks,2022-08-09 22:00:00,22,2022,8,08-2022
6046,2022-08-09,23:00:00,3.09154,3.05,2.79578,2.99199,No Remarks,2022-08-09 23:00:00,23,2022,8,08-2022
6047,2022-08-09,00:00:00,3.0501500000000004,3.09,2.7911900000000003,2.95194,No Remarks,2022-08-09 00:00:00,0,2022,8,08-2022
6048,2022-08-10,01:00:00,3.0253400000000004,3.16,2.78716,2.9279200000000003,No Remarks,2022-08-10 01:00:00,1,2022,8,08-2022
6049,2022-08-10,02:00:00,3.00212,3.23,2.7994499999999998,2.90545,No Remarks,2022-08-10 02:00:00,2,2022,8,08-2022
6050,2022-08-10,03:00:00,2.98965,3.26,2.7791900000000003,2.89338,No Remarks,2022-08-10 03:00:00,3,2022,8,08-2022
6051,2022-08-10,04:00:00,2.95589,3.2,2.78539,2.86071,No Remarks,2022-08-10 04:00:00,4,2022,8,08-2022
6052,2022-08-10,05:00:00,2.9347600000000003,3.14,2.76906,2.8402600000000002,No Remarks,2022-08-10 05:00:00,5,2022,8,08-2022
6053,2022-08-10,06:00:00,2.91567,3.12,2.7985,2.82179,No Remarks,2022-08-10 06:00:00,6,2022,8,08-2022
6054,2022-08-10,07:00:00,2.90433,3.05,2.77995,2.81081,No Remarks,2022-08-10 07:00:00,7,2022,8,08-2022
6055,2022-08-10,08:00:00,2.8922600000000003,2.71,2.80513,2.7991300000000003,No Remarks,2022-08-10 08:00:00,8,2022,8,08-2022
6056,2022-08-10,09:00:00,2.86672,2.23,2.73541,2.77441,No Remarks,2022-08-10 09:00:00,9,2022,8,08-2022
6057,2022-08-10,10:00:00,2.8764499999999997,2.14,2.78729,2.78383,No Remarks,2022-08-10 10:00:00,10,2022,8,08-2022
6058,2022-08-10,11:00:00,2.86612,2.01,2.78823,2.77383,No Remarks,2022-08-10 11:00:00,11,2022,8,08-2022
6059,2022-08-10,12:00:00,2.87833,1.92,1.89823,2.78565,No Remarks,2022-08-10 12:00:00,12,2022,8,08-2022
6060,2022-08-10,13:00:00,2.87698,2.25,1.90845,2.7843400000000003,No Remarks,2022-08-10 13:00:00,13,2022,8,08-2022
6061,2022-08-10,14:00:00,2.83738,2.55,1.89328,2.74602,No Remarks,2022-08-10 14:00:00,14,2022,8,08-2022
6062,2022-08-10,15:00:00,2.8448200000000003,2.73,1.89683,2.75322,No Remarks,2022-08-10 15:00:00,15,2022,8,08-2022
6063,2022-08-10,16:00:00,2.82871,3.21,1.9344100000000002,2.7376300000000002,No Remarks,2022-08-10 16:00:00,16,2022,8,08-2022
6064,2022-08-10,17:00:00,0.0,3.0,0.0,0.0,No Remarks,2022-08-10 17:00:00,17,2022,8,08-2022
6065,2022-08-10,18:00:00,0.0,2.98,0.0,0.0,No Remarks,2022-08-10 18:00:00,18,2022,8,08-2022
6066,2022-08-10,19:00:00,3.31296,2.94,2.76473,3.2062800000000005,No Remarks,2022-08-10 19:00:00,19,2022,8,08-2022
6067,2022-08-10,20:00:00,3.3072500000000002,3.05,2.7679400000000003,3.2007600000000003,No Remarks,2022-08-10 20:00:00,20,2022,8,08-2022
6068,2022-08-10,21:00:00,3.2814699999999997,3.14,2.75511,3.17581,No Remarks,2022-08-10 21:00:00,21,2022,8,08-2022
6069,2022-08-10,22:00:00,3.26667,3.41,2.76092,3.16148,No Remarks,2022-08-10 22:00:00,22,2022,8,08-2022
6070,2022-08-10,23:00:00,3.14372,3.23,2.7918200000000004,3.04249,No Remarks,2022-08-10 23:00:00,23,2022,8,08-2022
6071,2022-08-10,00:00:00,3.28738,3.42,2.78864,3.1815300000000004,No Remarks,2022-08-10 00:00:00,0,2022,8,08-2022
6072,2022-08-11,01:00:00,3.16427,3.69,2.77904,3.06238,No Remarks,2022-08-11 01:00:00,1,2022,8,08-2022
6073,2022-08-11,02:00:00,3.12783,3.83,2.75769,3.0271100000000004,No Remarks,2022-08-11 02:00:00,2,2022,8,08-2022
6074,2022-08-11,03:00:00,3.1766900000000002,3.9,2.78139,3.0744000000000002,No Remarks,2022-08-11 03:00:00,3,2022,8,08-2022
6075,2022-08-11,04:00:00,3.02271,3.85,2.77063,2.92538,No Remarks,2022-08-11 04:00:00,4,2022,8,08-2022
6076,2022-08-11,05:00:00,3.09884,3.94,2.80431,2.99906,No Remarks,2022-08-11 05:00:00,5,2022,8,08-2022
6077,2022-08-11,06:00:00,3.09197,4.0,2.79761,2.99241,No Remarks,2022-08-11 06:00:00,6,2022,8,08-2022
6078,2022-08-11,07:00:00,3.0936999999999997,3.93,2.79247,2.99408,No Remarks,2022-08-11 07:00:00,7,2022,8,08-2022
6079,2022-08-11,08:00:00,3.08737,3.65,2.80554,2.98796,No Remarks,2022-08-11 08:00:00,8,2022,8,08-2022
6080,2022-08-11,09:00:00,3.0936999999999997,3.51,2.7752399999999997,2.99408,No Remarks,2022-08-11 09:00:00,9,2022,8,08-2022
6081,2022-08-11,10:00:00,3.06556,3.5,2.82875,2.96685,No Remarks,2022-08-11 10:00:00,10,2022,8,08-2022
6082,2022-08-11,11:00:00,3.05908,3.28,2.80059,2.9605799999999998,No Remarks,2022-08-11 11:00:00,11,2022,8,08-2022
6083,2022-08-11,12:00:00,3.03921,2.86,2.72507,2.94135,No Remarks,2022-08-11 12:00:00,12,2022,8,08-2022
6084,2022-08-11,13:00:00,3.0596900000000002,2.66,2.7555500000000004,2.96117,No Remarks,2022-08-11 13:00:00,13,2022,8,08-2022
6085,2022-08-11,14:00:00,3.03627,2.79,2.74524,2.9385,No Remarks,2022-08-11 14:00:00,14,2022,8,08-2022
6086,2022-08-11,15:00:00,3.04061,2.69,2.73755,2.9427,No Remarks,2022-08-11 15:00:00,15,2022,8,08-2022
6087,2022-08-11,16:00:00,3.04168,2.58,2.7320100000000003,2.94374,No Remarks,2022-08-11 16:00:00,16,2022,8,08-2022
6088,2022-08-11,17:00:00,3.00232,2.75,2.74972,2.90565,No Remarks,2022-08-11 17:00:00,17,2022,8,08-2022
6089,2022-08-11,18:00:00,3.01366,2.67,2.75141,2.91662,No Remarks,2022-08-11 18:00:00,18,2022,8,08-2022
6090,2022-08-11,19:00:00,3.04834,2.9,2.79048,2.95018,No Remarks,2022-08-11 19:00:00,19,2022,8,08-2022
6091,2022-08-11,20:00:00,3.06536,2.88,2.75893,2.96666,No Remarks,2022-08-11 20:00:00,20,2022,8,08-2022
6092,2022-08-11,21:00:00,3.04975,2.87,2.80894,2.95155,No Remarks,2022-08-11 21:00:00,21,2022,8,08-2022
6093,2022-08-11,22:00:00,0.0,2.2,0.0,0.0,No Remarks,2022-08-11 22:00:00,22,2022,8,08-2022
6094,2022-08-11,23:00:00,3.23612,2.33,2.77549,3.13192,No Remarks,2022-08-11 23:00:00,23,2022,8,08-2022
6095,2022-08-11,00:00:00,3.23016,2.56,2.74384,3.12615,No Remarks,2022-08-11 00:00:00,0,2022,8,08-2022
6096,2022-08-12,01:00:00,3.13373,2.66,2.7536,3.03282,No Remarks,2022-08-12 01:00:00,1,2022,8,08-2022
6097,2022-08-12,02:00:00,3.14287,2.89,2.7498400000000003,3.0416700000000003,No Remarks,2022-08-12 02:00:00,2,2022,8,08-2022
6098,2022-08-12,03:00:00,3.1464000000000003,3.1,2.76383,3.04509,No Remarks,2022-08-12 03:00:00,3,2022,8,08-2022
6099,2022-08-12,04:00:00,3.14407,3.29,2.7896199999999998,3.04283,No Remarks,2022-08-12 04:00:00,4,2022,8,08-2022
6100,2022-08-12,05:00:00,3.1387600000000004,3.39,2.7565100000000005,3.03769,No Remarks,2022-08-12 05:00:00,5,2022,8,08-2022
6101,2022-08-12,06:00:00,3.15454,3.48,2.75306,3.05296,No Remarks,2022-08-12 06:00:00,6,2022,8,08-2022
6102,2022-08-12,07:00:00,3.1222600000000003,3.46,2.75992,3.0217199999999997,No Remarks,2022-08-12 07:00:00,7,2022,8,08-2022
6103,2022-08-12,08:00:00,3.1302600000000003,3.36,2.77743,3.02947,No Remarks,2022-08-12 08:00:00,8,2022,8,08-2022
6104,2022-08-12,09:00:00,3.09924,3.24,2.76314,2.9994400000000003,No Remarks,2022-08-12 09:00:00,9,2022,8,08-2022
6105,2022-08-12,10:00:00,3.0181999999999998,3.02,2.745,2.9210100000000003,No Remarks,2022-08-12 10:00:00,10,2022,8,08-2022
6106,2022-08-12,11:00:00,3.01279,2.66,2.7574899999999998,2.9157800000000003,No Remarks,2022-08-12 11:00:00,11,2022,8,08-2022
6107,2022-08-12,12:00:00,3.00006,2.45,2.77231,2.90346,No Remarks,2022-08-12 12:00:00,12,2022,8,08-2022
6108,2022-08-12,13:00:00,3.00324,2.28,2.73971,2.90654,No Remarks,2022-08-12 13:00:00,13,2022,8,08-2022
6109,2022-08-12,14:00:00,2.954,2.05,2.71477,2.85888,No Remarks,2022-08-12 14:00:00,14,2022,8,08-2022
6110,2022-08-12,15:00:00,2.94458,2.09,2.71162,2.8497600000000003,No Remarks,2022-08-12 15:00:00,15,2022,8,08-2022
6111,2022-08-12,16:00:00,2.9368200000000004,2.23,1.83617,2.84225,No Remarks,2022-08-12 16:00:00,16,2022,8,08-2022
6112,2022-08-12,17:00:00,0.0,2.38,0.0,0.0,power failure,2022-08-12 17:00:00,17,2022,8,08-2022
6113,2022-08-12,18:00:00,3.35118,2.31,2.78497,3.24327,No Remarks,2022-08-12 18:00:00,18,2022,8,08-2022
6114,2022-08-12,19:00:00,3.29482,2.59,2.8007,3.18873,No Remarks,2022-08-12 19:00:00,19,2022,8,08-2022
6115,2022-08-12,20:00:00,3.2804699999999998,2.82,2.8025100000000003,3.17484,No Remarks,2022-08-12 20:00:00,20,2022,8,08-2022
6116,2022-08-12,21:00:00,3.29142,3.0,2.82064,3.1854400000000003,No Remarks,2022-08-12 21:00:00,21,2022,8,08-2022
6117,2022-08-12,22:00:00,3.2719400000000003,3.25,2.7897,3.16658,No Remarks,2022-08-12 22:00:00,22,2022,8,08-2022
6118,2022-08-12,23:00:00,3.2478200000000004,3.32,2.77785,3.14324,No Remarks,2022-08-12 23:00:00,23,2022,8,08-2022
6119,2022-08-12,00:00:00,3.23606,3.31,2.74736,3.13186,No Remarks,2022-08-12 00:00:00,0,2022,8,08-2022
6120,2022-08-13,01:00:00,3.21127,3.51,2.78573,3.10787,No Remarks,2022-08-13 01:00:00,1,2022,8,08-2022
6121,2022-08-13,02:00:00,3.19664,3.56,2.79644,3.09371,No Remarks,2022-08-13 02:00:00,2,2022,8,08-2022
6122,2022-08-13,03:00:00,3.18979,3.62,2.8003400000000003,3.08708,No Remarks,2022-08-13 03:00:00,3,2022,8,08-2022
6123,2022-08-13,04:00:00,3.1905300000000003,3.65,2.76994,3.08779,No Remarks,2022-08-13 04:00:00,4,2022,8,08-2022
6124,2022-08-13,05:00:00,3.1886300000000003,3.71,2.79847,3.08596,No Remarks,2022-08-13 05:00:00,5,2022,8,08-2022
6125,2022-08-13,06:00:00,3.17742,3.84,2.80704,3.07511,No Remarks,2022-08-13 06:00:00,6,2022,8,08-2022
6126,2022-08-13,07:00:00,3.19951,3.78,2.82183,3.0964899999999997,No Remarks,2022-08-13 07:00:00,7,2022,8,08-2022
6127,2022-08-13,08:00:00,3.16833,3.75,2.81998,3.06631,No Remarks,2022-08-13 08:00:00,8,2022,8,08-2022
6128,2022-08-13,09:00:00,3.17489,3.68,2.79489,3.07266,No Remarks,2022-08-13 09:00:00,9,2022,8,08-2022
6129,2022-08-13,10:00:00,3.16045,3.51,2.77344,3.05868,No Remarks,2022-08-13 10:00:00,10,2022,8,08-2022
6130,2022-08-13,11:00:00,3.1469400000000003,3.38,2.7755900000000002,3.0456100000000004,No Remarks,2022-08-13 11:00:00,11,2022,8,08-2022
6131,2022-08-13,12:00:00,3.14556,3.27,2.79848,3.04427,No Remarks,2022-08-13 12:00:00,12,2022,8,08-2022
