DateTime,id,AQI
2022-07-10,ID012,56.0
2022-07-17,ID012,56.0
2022-07-24,ID012,56.0
2022-07-31,ID012,56.0
2022-08-07,ID012,56.0
2022-08-14,ID012,56.0
2022-08-21,ID012,56.0
2022-08-28,ID012,56.0
2022-09-04,ID012,56.0
2022-09-11,ID012,56.0
2022-09-18,ID012,56.0
2022-09-25,ID012,56.0
2022-10-02,ID012,56.0
2022-10-09,ID012,56.0
2022-10-16,ID012,56.0
2021-06-06,ID013,98.35384615384615
2021-06-13,ID013,13.57943925233645
2021-06-20,ID013,16.297520661157026
2021-06-27,ID013,19.23469387755102
2021-07-04,ID013,14.707865168539326
2021-07-11,ID013,20.680722891566266
2021-07-18,ID013,12.333333333333334
2021-07-25,ID013,16.076923076923077
2021-08-01,ID013,13.905511811023622
2021-08-08,ID013,13.806451612903226
2021-08-15,ID013,20.583333333333332
2021-08-22,ID013,42.9
2021-08-29,ID013,39.51724137931034
2021-09-05,ID013,36.25
2021-09-12,ID013,35.333333333333336
2021-09-19,ID013,34.111111111111114
2021-09-26,ID013,39.333333333333336
2021-10-03,ID013,43.0
2021-10-10,ID013,43.0
2021-10-17,ID013,43.0
2021-10-24,ID013,251.8
2021-10-31,ID013,304.0
2021-11-07,ID013,304.0
2021-11-14,ID013,304.0
2021-11-21,ID013,304.0
2021-11-28,ID013,304.0
2021-12-05,ID013,304.0
2021-12-12,ID013,304.0
2021-12-19,ID013,304.0
2021-12-26,ID013,304.0
2022-01-02,ID013,304.0
2022-01-09,ID013,304.0
2022-01-16,ID013,304.0
2022-01-23,ID013,304.0
2022-01-30,ID013,304.0
2022-02-06,ID013,304.0
2022-02-13,ID013,304.0
2022-02-20,ID013,304.0
2022-02-27,ID013,304.0
2022-03-06,ID013,304.0
2022-03-13,ID013,304.0
2022-03-20,ID013,304.0
2022-03-27,ID013,304.0
2022-04-03,ID013,304.0
2022-04-10,ID013,304.0
2022-04-17,ID013,304.0
2022-04-24,ID013,304.0
2022-05-01,ID013,304.0
2022-05-08,ID013,304.0
2022-05-15,ID013,304.0
2022-05-22,ID013,304.0
2022-05-29,ID013,304.0
2022-06-05,ID013,304.0
2022-06-12,ID013,304.0
2022-06-19,ID013,304.0
2022-06-26,ID013,304.0
2022-07-03,ID013,304.0
2022-07-10,ID013,304.0
2022-07-17,ID013,304.0
2022-07-24,ID013,304.0
2022-07-31,ID013,304.0
2022-08-07,ID013,304.0
2022-08-14,ID013,304.0
2022-08-21,ID013,304.0
2022-08-28,ID013,304.0
2022-09-04,ID013,304.0
2022-09-11,ID013,304.0
2022-09-18,ID013,304.0
2022-09-25,ID013,304.0
2022-10-02,ID013,304.0
2022-10-09,ID013,304.0
2022-10-16,ID013,304.0
2021-06-06,ID014,192.53225806451613
2021-06-13,ID014,169.87755102040816
2021-06-20,ID014,170.97674418604652
2021-06-27,ID014,172.14414414414415
2021-07-04,ID014,177.3790322580645
2021-07-11,ID014,177.50785340314135
2021-07-18,ID014,173.49624060150376
2021-07-25,ID014,176.32758620689654
2021-08-01,ID014,172.58156028368793
