,DATE,TIME,RAW WATER FLOW IN m3/h,CLEAR WATER SUMP LEVEL IN Meter,CLEAR WATER PUMPING FLOW m3/h,TREATED WATER PRODUCTION IN m3/h,REMARKS
23238,17/12/2021,04:00,0,2.94,1847.93,0.00,
23239,17/12/2021,05:00,2431.21,1.72,1785.89,2352.93,
23240,17/12/2021,06:00,2428.01,2.52,1827.99,2349.83,
23241,17/12/2021,07:00,2432.28,2.62,1829.09,2353.96,
23242,17/12/2021,08:00,2425.87,2.33,2687.69,2347.76,
23243,17/12/2021,09:00,3559.3,2.35,2691.02,3444.69,
23244,17/12/2021,10:00,3562.5,2.47,2692.12,3447.79,
23245,17/12/2021,11:00,3595.58,2.72,2735.33,3479.80,
23246,17/12/2021,12:00,3566.77,2.91,2751.95,3451.92,
23247,17/12/2021,13:00,3593.45,3.08,2753.06,3477.74,
23248,17/12/2021,14:00,3595.58,3.2,2770.78,3479.80,
23249,17/12/2021,15:00,3588.11,3.2,2753.06,3472.57,
23250,17/12/2021,16:00,2505.92,3.16,2735.33,2425.23,
23251,17/12/2021,17:00,2499.51,2.91,2759.7,2419.03,
23252,17/12/2021,18:00,2512.32,2.92,1839.06,2431.42,
23253,17/12/2021,19:00,2510.19,3.21,1855.68,2429.36,
23254,17/12/2021,20:00,2513.39,3.44,1864.55,2432.46,
23255,17/12/2021,21:00,2478.17,3.6,1863.44,2398.37,
23256,17/12/2021,22:00,2506.98,3.76,1868.98,2426.26,
23257,17/12/2021,23:00,0,4,1863.44,0.00,
23258,17/12/2021,00:00,0,2.91,1834.63,0.00,
23259,18/12/2021,01:00,1223.07,1.7,1814.69,1183.69,
23260,18/12/2021,02:00,2454.69,1.8,1805.83,2375.65,
23261,18/12/2021,03:00,2441.88,2.13,1816.91,2363.25,
23262,18/12/2021,04:00,2444.02,2.44,1835.74,2365.32,
23263,18/12/2021,05:00,2441.88,2.72,1854.57,2363.25,
23264,18/12/2021,06:00,2444.02,2.83,1837.96,2365.32,
23265,18/12/2021,07:00,2425.87,2.85,1840.17,2347.76,
23266,18/12/2021,08:00,2440.81,2.63,2739.76,2362.22,
23267,18/12/2021,09:00,3548.62,2.51,2735.33,3434.35,
23268,18/12/2021,10:00,3547.56,2.54,2722.04,3433.33,
23269,18/12/2021,11:00,3539.12,2.68,2735.33,3425.16,
23270,18/12/2021,12:00,3567.84,2.8,2751.95,3452.96,
23271,18/12/2021,13:00,3546.49,2.9,2775.21,3432.29,
23272,18/12/2021,14:00,3545.42,3.1,2775.21,3431.26,
23273,18/12/2021,15:00,3547.56,3.5,2780.75,3433.33,
23274,18/12/2021,16:00,3572.1,3.8,2811.77,3457.08,
23275,18/12/2021,17:00,2513.36,3.6,2784.08,2432.43,
23276,18/12/2021,18:00,2509.12,3.2,2791.83,2428.33,
23277,18/12/2021,19:00,2513.39,2.9,2757.49,2432.46,
23278,18/12/2021,20:00,2512.32,2.5,2748.63,2431.42,
23279,18/12/2021,21:00,2521.92,2.43,2729.79,2440.71,
23280,18/12/2021,23:00,2513.39,2.31,2691.02,2432.46,
23281,18/12/2021,22:00,2513.39,2.37,2729.79,2432.46,
23282,18/12/2021,00:00,2505.92,2.24,1836.85,2425.23,
23283,19/12/2021,01:00,2512.32,2.27,1847.93,2431.42,
23284,19/12/2021,02:00,2530.46,2.31,1861.22,2448.98,
23285,19/12/2021,03:00,2542.2,2.45,1872.3,2460.34,
23286,19/12/2021,04:00,2535.8,2.56,1885.59,2454.15,
23287,19/12/2021,05:00,2532.6,2.68,1888.92,2451.05,
23288,19/12/2021,06:00,2520.86,2.81,2799.59,2439.69,
23289,19/12/2021,07:00,2514.45,2.79,2782.97,2433.48,
23290,19/12/2021,08:00,3593.45,2.61,2753.06,3477.74,
23291,19/12/2021,09:00,3610.53,2.72,2767.46,3494.27,
23292,19/12/2021,10:00,3598.79,2.75,2771.89,3482.91,
23293,19/12/2021,11:00,3607.32,2.79,2784.08,3491.16,
23294,19/12/2021,12:00,3616.93,2.81,2817.31,3500.46,
23295,19/12/2021,13:00,3622.27,2.94,2818.42,3505.63,
23296,19/12/2021,14:00,3629.74,2.95,2796.26,3512.86,
23297,19/12/2021,15:00,3618,3.13,2819.53,3501.50,
23298,19/12/2021,16:00,3622.27,3.24,2825.07,3505.63,
23299,19/12/2021,17:00,3612.66,3.44,2836.15,3496.33,
23300,19/12/2021,18:00,3600.92,3.83,2859.41,3484.97,
23301,19/12/2021,19:00,2508.05,3.81,2833.93,2427.29,
23302,19/12/2021,20:00,2504.85,3.42,2807.34,2424.19,
23303,19/12/2021,21:00,2512.32,3.19,1902.21,2431.42,
23304,19/12/2021,22:00,2513.39,3.37,1918.83,2432.46,
23305,19/12/2021,23:00,0,2.66,1856.79,0.00,
23306,19/12/2021,00:00,0,1.4,1849.03,0.00,
23307,20/12/2021,01:00,2464.29,1.51,1843.5,2384.94,
23308,20/12/2021,02:00,2485.64,1.83,1877.84,2405.60,
23309,20/12/2021,03:00,2467.49,2.14,1876.73,2388.04,
23310,20/12/2021,04:00,2473.9,2.44,1873.41,2394.24,
23311,20/12/2021,05:00,2471.76,2.72,1881.16,2392.17,
23312,20/12/2021,06:00,2461.09,2.91,1885.59,2381.84,
23313,20/12/2021,07:00,2454.69,2.57,2770.78,2375.65,
23314,20/12/2021,08:00,3546.49,2.12,2749.73,3432.29,
23315,20/12/2021,09:00,3572.1,2.23,2776.32,3457.08,
23316,20/12/2021,10:00,3547.56,2.28,2759.7,3433.33,
23317,20/12/2021,11:00,3555.03,2.37,2789.62,3440.56,
23318,20/12/2021,12:00,3562.5,2.51,2807.34,3447.79,
23319,20/12/2021,13:00,3546.49,2.68,2798.48,3432.29,
23320,20/12/2021,14:00,3561.43,2.91,2802.91,3446.75,
23321,20/12/2021,15:00,3561.43,3.21,2815.1,3446.75,
23322,20/12/2021,16:00,3561.43,3.51,2796.26,3446.75,
23323,20/12/2021,17:00,3574.24,3.68,2841.68,3459.15,
23324,20/12/2021,18:00,3558.23,3.73,2812.88,3443.65,
23325,20/12/2021,19:00,3534.75,3.8,2847.24,3420.93,
23326,20/12/2021,20:00,2454.69,4.01,2857.2,2375.65,
23327,20/12/2021,21:00,2458.96,3.68,2845.01,2379.78,
23328,20/12/2021,22:00,2462.16,3.37,2812.88,2382.88,
23329,20/12/2021,23:00,2438.68,2.99,2771.89,2360.15,
23330,20/12/2021,00:00,2447.22,2.63,2756.38,2368.42,
23331,21/12/2021,01:00,2444.02,2.2,2748.63,2365.32,
23332,21/12/2021,02:00,2447.22,1.91,2730.9,2368.42,
23333,21/12/2021,03:00,2455.75,1.95,1783.67,2376.67,
23334,21/12/2021,04:00,2459.49,2.28,1833.52,2380.29,
23335,21/12/2021,05:00,2440.81,2.59,1833.52,2362.22,
23336,21/12/2021,06:00,2446.15,2.83,1860.11,2367.38,
23337,21/12/2021,07:00,2442.95,2.79,2739.76,2364.29,
23338,21/12/2021,08:00,2460.02,2.22,2702.09,2380.81,
23339,21/12/2021,09:00,3611.59,2.26,2751.95,3495.30,
23340,21/12/2021,10:00,3628.67,2.59,2756.38,3511.83,
23341,21/12/2021,11:00,3627.6,2.92,2765.24,3510.79,
23342,21/12/2021,12:00,3627.6,3.27,2775.21,3510.79,
23343,21/12/2021,13:00,3629.74,3.55,2797.37,3512.86,
23344,21/12/2021,14:00,3616.93,3.85,2801.8,3500.46,
23345,21/12/2021,15:00,2528.33,3.65,2785.19,2446.92,
23346,21/12/2021,16:00,2506.98,3.19,2761.92,2426.26,
23347,21/12/2021,17:00,2524.06,2.81,1866.76,2442.79,
23348,21/12/2021,18:00,2514.45,3.01,1856.79,2433.48,
23349,21/12/2021,19:00,2520.86,3.26,1875.62,2439.69,
23350,21/12/2021,20:00,2512.32,3.45,1863.44,2431.42,
23351,21/12/2021,21:00,2520.86,3.39,2767.46,2439.69,
23352,21/12/2021,22:00,2513.39,3.07,2786.29,2432.46,
23353,21/12/2021,23:00,2512.32,2.81,2781.86,2431.42,
23354,21/12/2021,00:00,2524.06,2.55,2761.92,2442.79,
23355,22/12/2021,01:00,2519.79,2.67,1822.45,2438.65,
23356,22/12/2021,02:00,2520.86,2.91,1836.85,2439.69,
23357,22/12/2021,03:00,2516.59,3.27,1855.68,2435.56,
23358,22/12/2021,04:00,2520.86,3.61,1867.87,2439.69,
23359,22/12/2021,05:00,1274.3,3.93,1875.62,1233.27,
23360,22/12/2021,06:00,1270.03,3.41,1844.6,1229.14,
23361,22/12/2021,07:00,1271.1,2.81,1834.63,1230.17,
23362,22/12/2021,08:00,2504.85,2.35,2761.92,2424.19,
23363,22/12/2021,09:00,3623.33,2.16,2732.01,3506.66,
23364,22/12/2021,10:00,3626.53,2.54,2730.9,3509.76,
23365,22/12/2021,11:00,3608.39,2.84,2770.78,3492.20,
23366,22/12/2021,12:00,3635.07,3.02,2791.83,3518.02,
23367,22/12/2021,13:00,3631.87,3.13,2785.19,3514.92,
23368,22/12/2021,14:00,3632.94,3.23,2766.35,3515.96,
23369,22/12/2021,15:00,3631.87,3.41,2798.48,3514.92,
23370,22/12/2021,16:00,2518.72,3.62,2807.34,2437.62,
23371,22/12/2021,17:00,2495.24,3.33,2761.92,2414.89,
23372,22/12/2021,18:00,2496.31,3.37,1864.55,2415.93,
23373,22/12/2021,19:00,2496.31,3.67,1884.49,2415.93,
23374,22/12/2021,20:00,2506.98,3.8,1886.7,2426.26,
23375,22/12/2021,21:00,2498.45,3.36,2817.31,2418.00,
23376,22/12/2021,22:00,2512.32,2.95,2770.78,2431.42,
23377,22/12/2021,23:00,2499.51,2.78,932.83,2419.03,
23378,22/12/2021,00:00,2493.11,3.73,986,2412.83,
23379,23/12/2021,01:00,0,3.5,968.28,0.00,
23380,23/12/2021,02:00,0,2.84,938.37,0.00,
23381,23/12/2021,03:00,2478.17,2.21,930.61,2398.37,
23382,23/12/2021,04:00,2486.71,2.51,1864.55,2406.64,
23383,23/12/2021,05:00,2461.09,2.75,2786.29,2381.84,
23384,23/12/2021,06:00,2480.3,2.39,2750.84,2400.43,
23385,23/12/2021,07:00,3571.04,2.25,2759.7,3456.05,
23386,23/12/2021,08:00,3592.38,2.52,2787.4,3476.71,
23387,23/12/2021,09:00,3609.46,2.75,2754.16,3493.24,
23388,23/12/2021,10:00,3584.98,2.85,2771.89,3469.54,
23389,23/12/2021,11:00,3566.77,2.85,2770.78,3451.92,
23390,23/12/2021,12:00,3580.64,2.96,2761.92,3465.34,
23391,23/12/2021,13:00,3577.83,2.97,2807.34,3462.62,
23392,23/12/2021,14:00,3632.94,2.41,2753.06,3515.96,
23393,23/12/2021,15:00,3621.2,2.71,2802.91,3504.60,
23394,23/12/2021,16:00,3643.61,3.06,2811.77,3526.29,
23395,23/12/2021,17:00,3638.27,3.39,2822.85,3521.12,
23396,23/12/2021,18:00,2530.46,3.59,2820.64,2448.98,
23397,23/12/2021,19:00,2536.87,3.18,2790.72,2455.18,
23398,23/12/2021,20:00,2533.66,2.64,2792.94,2452.08,
23399,23/12/2021,21:00,2525.45,2.28,2758.32,2444.13,
23400,23/12/2021,22:00,2541.41,2.06,2767.46,2459.58,
23401,23/12/2021,23:00,2532.6,2.12,1832.42,2451.05,
23402,23/12/2021,00:00,2530.46,2.5,1839.06,2448.98,
23403,24/12/2021,01:00,2533.66,2.86,1856.79,2452.08,
23404,24/12/2021,02:00,2521.96,3.09,1860.11,2440.75,
23405,24/12/2021,03:00,2532.6,3.4,1873.41,2451.05,
23406,24/12/2021,04:00,2527.26,3.74,1902.21,2445.88,
23407,24/12/2021,05:00,2520.86,4,1905.54,2439.69,
23408,24/12/2021,06:00,2519.79,3.8,2791.83,2438.65,
23409,24/12/2021,07:00,2530.12,3.43,2743.06,2448.65,
23410,24/12/2021,08:00,2524.86,2.75,2735.59,2443.56,
23411,24/12/2021,09:00,2521.92,2.44,2758.6,2440.71,
23412,24/12/2021,10:00,3639.34,2.16,2742.52,3522.15,
23413,24/12/2021,11:00,3652.15,2.46,2775.21,3534.55,
23414,24/12/2021,12:00,3639.34,2.67,2735.33,3522.15,
23415,24/12/2021,13:00,2468.56,2.42,2735.31,2389.07,
23416,24/12/2021,14:00,2486.71,2.37,1845.71,2406.64,
23417,24/12/2021,15:00,2480.3,2.52,1852.36,2400.43,
23418,24/12/2021,16:00,2467.49,2.67,2739.76,2388.04,
23419,24/12/2021,17:00,3598.79,2.89,2784.08,3482.91,
23420,24/12/2021,18:00,3618,3.17,2773,3501.50,
23421,24/12/2021,19:00,3578.51,3.31,2780.75,3463.28,
23422,24/12/2021,20:00,2484.57,3.23,2780.75,2404.57,
23423,24/12/2021,21:00,2485.64,2.96,2765.24,2405.60,
23424,24/12/2021,22:00,2490.97,2.66,2770.78,2410.76,
23425,24/12/2021,23:00,2485.64,2.5,1834.63,2405.60,
23426,24/12/2021,00:00,2485.64,2.83,1845.71,2405.60,
23427,25/12/2021,01:00,2486.71,3.04,1849.03,2406.64,
23428,25/12/2021,02:00,2494.18,3.37,1854.57,2413.87,
23429,25/12/2021,03:00,2488.84,3.69,1864.55,2408.70,
23430,25/12/2021,04:00,2485.64,3.99,1894.46,2405.60,
23431,25/12/2021,05:00,2495.24,3.92,2789.62,2414.89,
23432,25/12/2021,06:00,2496.31,3.49,2794.05,2415.93,
23433,25/12/2021,07:00,2487.77,3.37,1854..57,2407.66,
23434,25/12/2021,08:00,2485.63,3.26,1875.62,2405.59,
23435,25/12/2021,09:00,2462.56,3.15,2791.21,2383.27,
23436,25/12/2021,10:00,2498.47,2.78,2743.69,2418.02,
23437,25/12/2021,11:00,2495.35,2.3,2755.27,2415.00,
23438,25/12/2021,12:00,3588.11,2.58,2771.89,3472.57,
23439,25/12/2021,13:00,3596.65,2.73,2770.78,3480.84,
23440,25/12/2021,14:00,3562.68,2.87,2751.42,3447.96,
23441,25/12/2021,15:00,3565.32,2.95,2760.45,3450.52,
23442,25/12/2021,16:00,3575.82,3.05,2746.87,3460.68,
23443,25/12/2021,17:00,3598.79,3.35,2786.29,3482.91,
23444,25/12/2021,18:00,3606.26,3.7,2775.21,3490.14,
23445,25/12/2021,19:00,2481.37,3.6,2788.51,2401.47,
23446,25/12/2021,20:00,2467.34,3.27,2754.84,2387.89,
23447,25/12/2021,21:00,2462.78,3.15,1892.68,2383.48,
23448,25/12/2021,22:00,2485.46,3.3,1873.96,2405.43,
23449,25/12/2021,23:00,2487.31,3.37,1865.65,2407.22,
23450,25/12/2021,00:00,2490.97,3.67,1895.77,2410.76,
23451,26/12/2021,01:00,2477.1,3.97,1926.59,2397.34,
23452,26/12/2021,02:00,1227.34,3.97,1900,1187.82,
23453,26/12/2021,03:00,1241.22,3.47,1873.41,1201.25,
23454,26/12/2021,04:00,1239.08,2.97,1855.68,1199.18,
23455,26/12/2021,05:00,1238.02,2.48,1875.62,1198.16,
23456,26/12/2021,06:00,2478.17,2.17,1843.5,2398.37,
23457,26/12/2021,07:00,3629.45,2.35,2784.89,3512.58,
23458,26/12/2021,08:00,3623.27,2.6,2771.89,3506.60,
23459,26/12/2021,09:00,3650.01,2.88,2796.26,3532.48,
23460,26/12/2021,10:00,3607.32,3.11,2786.29,3491.16,
23461,26/12/2021,11:00,3642.54,3.19,2800.7,3525.25,
23462,26/12/2021,12:00,3609.46,3.32,2788.51,3493.24,
23463,26/12/2021,13:00,3626.53,3.43,2784.08,3509.76,
23464,26/12/2021,14:00,3641.48,3.53,2790.72,3524.22,
23465,26/12/2021,15:00,3634,3.74,2840.58,3516.99,
23466,26/12/2021,16:00,2530.46,2.97,2819.53,2448.98,
23467,26/12/2021,17:00,2530.46,2.48,2817.31,2448.98,
23468,26/12/2021,18:00,2512.32,2.17,2804.02,2431.42,
23469,26/12/2021,19:00,2529.4,2.4,2765.24,2447.95,
23470,26/12/2021,20:00,2545.4,2.64,2771.89,2463.44,
23471,26/12/2021,21:00,2535.8,2.22,2726.47,2454.15,
23472,26/12/2021,22:00,2531.53,2.17,18013.61,2450.01,
23473,26/12/2021,23:00,2525.13,2.48,1836.85,2443.82,
23474,26/12/2021,00:00,2539.01,2.76,1836.85,2457.25,
23475,27/12/2021,01:00,2533.66,3.1,1861.22,2452.08,
23476,27/12/2021,02:00,2520.86,3.45,1873.41,2439.69,
23477,27/12/2021,03:00,2536.87,3.79,1888.92,2455.18,
23478,27/12/2021,04:00,2535.80,4,2797.37,2454.15,
23479,27/12/2021,05:00,2533.66,3.73,2782.97,2452.08,
23480,27/12/2021,06:00,2543.27,3.92,1877.84,2461.38,
23481,27/12/2021,07:00,2532.93,3.92,1891.59,2451.37,
23482,27/12/2021,08:00,2546.07,3.94,1890.44,2464.09,
23483,27/12/2021,09:00,2535.4,3.98,1873.38,2453.76,
23484,27/12/2021,10:00,2530.4,4,1885.92,2448.92,
23485,27/12/2021,11:00,1295.51,3.96,1868.98,1253.79,
23486,27/12/2021,12:00,1300.78,3.6,1891.67,1258.89,
23487,27/12/2021,13:00,1300.98,3.03,1860.11,1259.09,
23488,27/12/2021,14:00,1267.56,2.44,1819.12,1226.74,
23489,27/12/2021,15:00,3654.28,1.97,2738.67,3536.61,
23490,27/12/2021,16:00,3628.67,2.22,2728.68,3511.83,
23491,27/12/2021,17:00,3643.61,2.57,2763.03,3526.29,
23492,27/12/2021,18:00,3641.48,2.73,2756.38,3524.22,
23493,27/12/2021,19:00,3634,2.94,2768.57,3516.99,
23494,27/12/2021,20:00,3647.88,3.19,2770.78,3530.42,
23495,27/12/2021,21:00,3641.48,3.4,2791.83,3524.22,
23496,27/12/2021,22:00,2447.1,3.55,2789.62,2368.30,
23497,27/12/2021,23:00,2465.36,3.24,2753.06,2385.98,
23498,27/12/2021,00:00,2471.76,2.83,2753.06,2392.17,
23499,28/12/2021,01:00,2460.02,2.53,2716.5,2380.81,
23500,28/12/2021,02:00,2474.97,2.25,2736.44,2395.28,
23501,28/12/2021,03:00,2451.49,1.98,2708.74,2372.55,
23502,28/12/2021,04:00,2460.02,1.94,1825.77,2380.81,
23503,28/12/2021,05:00,3583.84,2.21,2729.79,3468.44,
23504,28/12/2021,06:00,3569.97,2.52,2761.92,3455.02,
23505,28/12/2021,07:00,3587.05,2.81,2782.97,3471.55,
23506,28/12/2021,08:00,3575.31,2.98,2770.92,3460.19,
23507,28/12/2021,09:00,3578.51,3.18,2795.16,3463.28,
23508,28/12/2021,10:00,3580.64,3.25,2784.08,3465.34,
23509,28/12/2021,11:00,3588.11,3.36,2757.49,3472.57,
23510,28/12/2021,12:00,3583.84,3.53,2787.4,3468.44,
23511,28/12/2021,13:00,3587.05,3.72,2806.23,3471.55,
23512,28/12/2021,14:00,3582.78,3.97,2822.85,3467.41,
23513,28/12/2021,15:00,2495.24,3.65,2827.28,2414.89,
23514,28/12/2021,16:00,2495.24,3.35,2785.19,2414.89,
23515,28/12/2021,17:00,2495.24,3,2778.54,2414.89,
23516,28/12/2021,18:00,2484.57,2.54,2741.98,2404.57,
23517,28/12/2021,19:00,2514.45,2.19,2730.9,2433.48,
23518,28/12/2021,20:00,2515.52,1.87,2734.22,2434.52,
23519,28/12/2021,21:00,2478.17,1.88,1829.09,2398.37,
23520,28/12/2021,22:00,2480.3,2.16,1856.79,2400.43,
23521,28/12/2021,23:00,2484.57,2.44,1870.08,2404.57,
23522,28/12/2021,00:00,2511.25,2.67,1872.3,2430.39,
23523,29/12/2021,01:00,2486.71,2.99,1873.41,2406.64,
23524,29/12/2021,02:00,2494.18,3.3,1892.24,2413.87,
23525,29/12/2021,03:00,2512.32,3.61,1923.26,2431.42,
23526,29/12/2021,04:00,2504.85,3.53,1903.32,2424.19,
23527,29/12/2021,05:00,2490.97,3.67,1913.29,2410.76,
23528,29/12/2021,06:00,2495.24,3.55,2859.41,2414.89,
23529,29/12/2021,07:00,2485.64,3.45,2825.07,2405.60,
23530,29/12/2021,08:00,2485.64,2.92,2820.64,2405.60,
23531,29/12/2021,09:00,2499.51,2.66,1877.84,2419.03,
23532,29/12/2021,10:00,2482.44,2.96,1907.75,2402.51,
23533,29/12/2021,11:00,2511.25,3.09,1908.86,2430.39,
23534,29/12/2021,12:00,2499.51,3.24,1902.21,2419.03,
23535,29/12/2021,13:00,2498.45,3.29,1912.18,2418.00,
23536,29/12/2021,14:00,2488.37,3.41,1922.23,2408.24,
23537,29/12/2021,15:00,2420.37,364,1920.11,2342.43,
23538,29/12/2021,16:00,2410.23,382,1922.1,2332.62,
23539,29/12/2021,17:00,2421.13,3.68,275197,2343.17,
23540,29/12/2021,18:00,2495.14,3.24,2749.51,2414.80,
23541,29/12/2021,19:00,2486.71,2.64,2745.36,2406.64,
23542,29/12/2021,20:00,2480.84,2.34,2761.92,2400.96,
23543,29/12/2021,21:00,2487.77,2.15,2761.92,2407.66,
23544,29/12/2021,22:00,0,1.91,2730.9,0.00,
23545,29/12/2021,23:00,3635.07,1.35,2675.51,3518.02,
23546,29/12/2021,00:00,3639.34,1.8,2727.58,3522.15,
23547,30/12/2021,01:00,3603.05,2.27,2737.55,3487.03,
23548,30/12/2021,02:00,3650.01,2.72,2795.16,3532.48,
23549,30/12/2021,03:00,3634,3.1,2721.89,3516.99,
23550,30/12/2021,04:00,3547.88,3.39,2829.96,3433.64,
23551,30/12/2021,05:00,3635.07,3.8,2833.93,3518.02,
23552,30/12/2021,06:00,3594.86,4,2847.95,3479.11,
23553,30/12/2021,07:00,2518.72,3.75,2842.79,2437.62,
23554,30/12/2021,08:00,2512.32,3.2,2812.88,2431.42,
23555,30/12/2021,09:00,2499.51,2.6,2781.86,2419.03,
23556,30/12/2021,10:00,2521.92,2.16,2730.9,2440.71,
23557,30/12/2021,11:00,3644.68,2.16,2743.09,3527.32,
23558,30/12/2021,12:00,3647.88,2.45,2746.41,3530.42,
23559,30/12/2021,13:00,3626.53,2.6,2799.59,3509.76,
23560,30/12/2021,14:00,3635.07,2.75,1882.27,3518.02,
23561,30/12/2021,15:00,2541.14,3.1,1912.18,2459.32,
23562,30/12/2021,16:00,2533.66,3.43,1890.03,2452.08,
23563,30/12/2021,17:00,2528.31,3.23,2807.34,2446.90,
23564,30/12/2021,18:00,2537.93,2.84,2784.08,2456.21,
23565,30/12/2021,19:00,2513.39,2.49,2753.06,2432.46,
23566,30/12/2021,20:00,2520.86,2.16,2763.03,2439.69,
23567,30/12/2021,21:00,3612.66,2.01,2710.96,3496.33,
23568,30/12/2021,22:00,3635.07,2.25,2747.52,3518.02,
23569,30/12/2021,23:00,3626.53,2.67,2776.32,3509.76,
23570,30/12/2021,00:00,2471.76,2.72,2769.67,2392.17,
23571,31/12/2021,01:00,2467.49,2.72,1884.49,2388.04,
23572,31/12/2021,02:00,2469.48,3,1921.05,2389.96,
23573,31/12/2021,03:00,2474.97,3.27,1922.15,2395.28,
23574,31/12/2021,04:00,2477.1,3.53,1915.51,2397.34,
23575,31/12/2021,05:00,2458.96,3.79,1903.32,2379.78,
23576,31/12/2021,06:00,2460.02,3.73,1923.26,2380.81,
23577,31/12/2021,07:00,2467.48,3.46,2775.42,2388.03,
23578,31/12/2021,08:00,2456.76,3.05,2790.45,2377.65,
23579,31/12/2021,09:00,2470.56,2..62,2782.67,2391.01,
23580,31/12/2021,10:00,3520.42,2.15,2789.32,3407.06,
23581,31/12/2021,11:00,3583.48,2.35,2753.48,3468.09,
23582,31/12/2021,12:00,3560.36,2.52,2747.52,3445.72,
23583,31/12/2021,13:00,3588.11,2.68,2792.94,3472.57,
23584,31/12/2021,14:00,3604.12,2.9,2799.59,3488.07,
23585,31/12/2021,15:00,3583.84,3.24,2797.37,3468.44,
23586,31/12/2021,16:00,3580.64,3.61,2842.79,3465.34,
23587,31/12/2021,17:00,2498.45,3.52,2810.67,2418.00,
23588,31/12/2021,18:00,2504.65,3.12,2790.56,2424.00,
23589,31/12/2021,19:00,2497.8,2.68,1876.34,2417.37,
23590,31/12/2021,20:00,2499.51,289,1851.25,2419.03,
23591,31/12/2021,21:00,2477.1,3.06,1878.95,2397.34,
23592,31/12/2021,22:00,2470.76,3.25,1913.29,2391.20,
23593,31/12/2021,23:00,2492.04,3.3,1904.43,2411.80,
23594,31/12/2021,00:00,2494.18,3.33,1896.67,2413.87,
23595,01/01/2022,01:00,2495.24,3.62,1939.66,2414.89,
23596,01/01/2022,02:00,2497.38,3.97,1938.77,2416.96,
23597,01/01/2022,03:00,1232.68,4,1917.72,1192.99,
23598,01/01/2022,04:00,1249.76,3.66,1907.05,1209.52,
23599,01/01/2022,05:00,1228.41,3.16,1903.32,1188.86,
23600,01/01/2022,06:00,1235.83,3.07,930.24,1196.04,
23601,01/01/2022,07:00,1241.22,2.97,948.34,1201.25,
23602,01/01/2022,08:00,2548.61,2.28,2780.75,2466.54,
23603,01/01/2022,09:00,3626.42,2.41,2770.78,3509.65,
23604,01/01/2022,10:00,3625.46,2.59,2794.56,3508.72,
23605,01/01/2022,11:00,3652.53,2.76,2770.59,3534.92,
23606,01/01/2022,12:00,3642.42,2.97,2826.39,3525.13,
23607,01/01/2022,13:00,3627.07,3.2,2832.45,3510.28,
23608,01/01/2022,14:00,3635.53,3.49,2828.28,3518.47,
23609,01/01/2022,15:00,3647.38,3.74,2857.63,3529.93,
23610,01/01/2022,16:00,3639.07,3.97,2850.33,3521.89,
23611,01/01/2022,17:00,2512.98,3.74,2817.79,2432.06,
23612,01/01/2022,18:00,2533.46,3.32,2819.45,2451.88,
23613,01/01/2022,19:00,2523.45,2.91,2789.16,2442.19,
23614,01/01/2022,20:00,2531.46,2.48,2749.81,2449.95,
23615,01/01/2022,21:00,2536.27,2.09,2766.95,2454.60,
23616,01/01/2022,22:00,2528.06,1.84,2743.6,2446.66,
23617,01/01/2022,23:00,2529.4,1.94,1846.82,2447.95,
23618,01/01/2022,00:00,2546.47,2.33,1845.71,2464.47,
23619,02/01/2022,01:00,2527.26,2.71,1866.76,2445.88,
23620,02/01/2022,02:00,2545.4,3.07,1851.25,2463.44,
23621,02/01/2022,03:00,2544.34,3.2,2792.94,2462.41,
23622,02/01/2022,04:00,2533.66,2.9,2763.03,2452.08,
23623,02/01/2022,05:00,2542.2,2.53,2771.89,2460.34,
23624,02/01/2022,06:00,2545.4,2.23,2770.78,2463.44,
23625,02/01/2022,07:00,3639.34,2.44,2764.14,3522.15,
23626,02/01/2022,08:00,3638.27,2.67,2767.46,3521.12,
23627,02/01/2022,09:00,0,3.54,0,0.00,
23628,02/01/2022,10:00,0,3.53,0,0.00,
23629,02/01/2022,11:00,0,3.51,0,0.00,
23630,02/01/2022,12:00,0,2.18,2759.38,0.00,
23631,02/01/2022,13:00,3642.54,1.73,2737.55,3525.25,
23632,02/01/2022,14:00,3663.89,219,2748.63,3545.91,
23633,02/01/2022,15:00,3632.94,2.59,2766.35,3515.96,
23634,02/01/2022,16:00,3644.68,3.02,2791.83,3527.32,
23635,02/01/2022,17:00,3651.08,3.33,2800.7,3533.52,
23636,02/01/2022,18:00,3651.08,3.67,2846.12,3533.52,
23637,02/01/2022,19:00,2556.08,3.56,2786.29,2473.77,
23638,02/01/2022,20:00,2536.87,3.1,2770.78,2455.18,
23639,02/01/2022,21:00,2529.4,2.68,2761.92,2447.95,
23640,02/01/2022,22:00,2556.08,2.95,1882.27,2473.77,
23641,02/01/2022,23:00,2529.4,3.19,1884.49,2447.95,
23642,02/01/2022,00:00,2561.41,3.32,1892.24,2478.93,
23643,03/01/2022,01:00,2519.4,3.64,1901.1,2438.28,
23644,03/01/2022,02:00,2543.27,3.97,1900,2461.38,
23645,03/01/2022,03:00,2514.45,3.97,2825.07,2433.48,
23646,03/01/2022,04:00,1298.85,3.71,1873.41,1257.03,
23647,03/01/2022,05:00,1289.24,3.28,1847.93,1247.73,
23648,03/01/2022,06:00,1288.18,2.68,1846.82,1246.70,
23649,03/01/2022,07:00,2509.12,2.4,1842.43,2428.33,
