Unnamed: 0,ID,MeterId,Time,Phase1_W,Phase1_I,Phase1_V_RY,Phase1_pf,Phase2_W,Phase2_I,Phase2_V_YB,Phase2_pf,Phase3_W,Phase3_I,Phase3_V_BR,Phase3_pf,W,VA,PF,KWh_Im,KWh_Ex,KVAh,Lh
11006,200,3,2024-10-13 12:27:10,-44053.44,214.004,421.494,-0.844,-46913.175,210.748,424.266,-0.92,-52724.155,238.603,429.011,-0.883,-143700.968,162346.5,-0.884,0.17,23774.561,26960.17,0
11007,200,5,2024-10-13 12:27:13,-51905.827,239.83,423.94,-0.875,-47531.452,215.88,419.934,-0.911,-45008.335,215.496,428.589,-0.849,-144367.483,164035.625,-0.879,0.15,16878.221,19229.24,0
11008,200,6,2024-10-13 12:27:15,-48835.644,228.228,424.096,-0.865,-44707.468,203.616,419.644,-0.908,-41494.479,200.862,428.645,-0.841,-135037.593,154600.969,-0.872,0.2,18221.721,20899.539,0
11009,200,1,2024-10-13 12:28:18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11010,200,2,2024-10-13 12:28:21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11011,200,3,2024-10-13 12:28:23,-44114.054,215.018,421.362,-0.845,-46547.44,209.996,423.545,-0.918,-52399.616,237.161,428.547,-0.884,-143233.733,161890.734,-0.884,0.17,23777.471,26963.459,0
11012,200,5,2024-10-13 12:28:26,-50951.526,234.581,423.591,-0.88,-46746.202,213.738,421.21,-0.902,-45786.655,218.114,428.355,-0.852,-143484.296,163177.797,-0.878,0.15,16881.15,19232.57,0
11013,200,6,2024-10-13 12:28:29,-48213.108,224.751,423.771,-0.869,-44217.05,202.627,420.542,-0.904,-42253.284,202.558,428.369,-0.844,-134649.374,154011.906,-0.873,0.2,18224.461,20902.67,0
11014,200,1,2024-10-13 12:29:31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11015,200,2,2024-10-13 12:29:34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11016,200,3,2024-10-13 12:29:36,-44978.331,217.226,421.957,-0.851,-46748.976,211.739,423.43,-0.911,-51486.218,233.436,427.206,-0.886,-143147.577,161717.438,-0.884,0.17,23780.381,26966.748,0
11017,200,5,2024-10-13 12:29:39,-50001.581,229.443,423.306,-0.884,-46653.706,215.08,422.276,-0.892,-47022.71,222.042,426.842,-0.86,-143579.562,163178.781,-0.879,0.15,16884.07,19235.889,0
11018,200,6,2024-10-13 12:29:42,-47039.546,218.385,423.353,-0.876,-43687.112,202.388,422.764,-0.888,-43814.769,208.676,427.111,-0.852,-134541.437,154106.0,-0.872,0.2,18227.209,20905.811,0
11019,200,1,2024-10-13 12:30:52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11020,200,2,2024-10-13 12:30:55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11021,200,3,2024-10-13 12:30:58,-45501.729,218.707,425.548,-0.849,-46214.187,208.648,425.486,-0.909,-51666.663,232.071,429.755,-0.89,-143486.671,162192.797,-0.884,0.17,23783.6,26970.41,0
11022,200,5,2024-10-13 12:31:00,-50553.901,230.572,425.349,-0.886,-46375.913,212.909,425.416,-0.891,-47443.312,223.636,429.563,-0.855,-144373.03,164116.656,-0.878,0.15,16887.311,19239.58,0
11023,200,6,2024-10-13 12:31:03,-47450.839,218.572,425.38,-0.878,-43503.601,200.833,425.358,-0.887,-44131.382,209.78,429.512,-0.848,-135085.733,154820.031,-0.872,0.2,18230.24,20909.279,0
11024,200,1,2024-10-13 12:32:06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11025,200,2,2024-10-13 12:32:08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11026,200,3,2024-10-13 12:32:11,-45464.491,218.78,425.939,-0.846,-46443.354,209.529,426.191,-0.907,-51828.776,232.965,430.455,-0.886,-143736.64,163031.422,-0.881,0.17,23786.529,26973.721,0
11027,200,5,2024-10-13 12:32:13,-50491.608,230.143,426.075,-0.886,-46466.331,213.088,426.016,-0.891,-47435.886,223.194,430.171,-0.856,-144393.827,164331.75,-0.878,0.15,16890.24,19242.91,0
11028,200,6,2024-10-13 12:32:16,-47479.854,218.428,426.16,-0.878,-43689.784,201.178,426.02,-0.887,-44125.839,209.299,430.253,-0.849,-135255.28,154978.688,-0.872,0.2,18232.99,20912.439,0
11029,200,1,2024-10-13 12:33:19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11030,200,3,2024-10-13 12:33:24,-45161.249,217.238,425.535,-0.847,-46713.718,209.832,426.687,-0.912,-52216.3,234.488,430.944,-0.887,-144091.171,162975.563,-0.883,0.17,23789.449,26977.039,0
11031,200,5,2024-10-13 12:33:27,-51135.733,233.502,426.306,-0.882,-46860.788,213.646,425.142,-0.898,-46718.378,220.758,430.671,-0.853,-144705.983,164626.875,-0.878,0.15,16893.189,19246.27,0
11032,200,6,2024-10-13 12:33:29,-48045.839,221.715,426.32,-0.873,-44040.269,201.792,425.056,-0.893,-43437.444,207.08,430.671,-0.847,-135556.14,155202.313,-0.872,0.2,18235.74,20915.59,0
11033,200,1,2024-10-13 12:34:32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11034,200,2,2024-10-13 12:34:35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11035,200,3,2024-10-13 12:34:37,-45577.39,218.412,427.379,-0.848,-46463.558,208.888,427.607,-0.908,-51815.71,231.933,431.896,-0.889,-143913.108,162878.109,-0.883,0.17,23792.391,26980.35,0
11036,200,5,2024-10-13 12:34:40,-50786.636,231.136,427.304,-0.884,-46608.444,212.91,426.917,-0.893,-47228.901,222.25,431.59,-0.853,-144623.983,164707.094,-0.877,0.15,16896.119,19249.6,0
11037,200,6,2024-10-13 12:34:42,-47720.413,219.177,427.248,-0.877,-43767.624,200.788,426.775,-0.89,-43919.94,208.278,431.492,-0.848,-135407.983,155177.75,-0.872,0.2,18238.5,20918.75,0
11038,200,1,2024-10-13 12:35:45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11039,200,2,2024-10-13 12:35:48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11040,200,3,2024-10-13 12:35:50,-45578.78,218.32,426.541,-0.848,-46276.976,208.203,426.336,-0.909,-51858.19,232.22,430.911,-0.89,-143713.858,162596.859,-0.883,0.17,23795.311,26983.66,0
11041,200,5,2024-10-13 12:36:01,-50953.905,232.123,0.0,-0.884,-46537.339,212.404,425.309,-0.895,-46849.698,221.388,430.643,-0.852,-144200.905,164105.75,-0.878,0.15,16899.391,19253.32,0
11042,200,6,2024-10-13 12:36:04,-47611.276,218.768,426.106,-0.877,-43570.847,200.361,425.973,-0.888,-43992.237,208.921,430.445,-0.847,-134937.358,154792.5,-0.871,0.2,18241.539,20922.24,0
11043,200,1,2024-10-13 12:37:06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11044,200,2,2024-10-13 12:37:09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11045,200,3,2024-10-13 12:37:12,-45783.683,220.096,426.08,-0.846,-45819.437,207.322,425.267,-0.905,-51601.397,231.671,430.11,-0.891,-143267.608,162360.359,-0.881,0.17,23798.541,26987.322,0
11046,200,5,2024-10-13 12:37:14,-50378.312,229.364,425.085,-0.889,-45913.616,211.334,425.86,-0.889,-47616.722,224.508,429.719,-0.854,-143931.718,163800.922,-0.878,0.15,16902.32,19256.65,0
11047,200,6,2024-10-13 12:37:17,-47312.487,217.565,425.126,-0.88,-43089.534,199.406,425.82,-0.885,-44277.163,210.495,429.686,-0.847,-134679.093,154304.266,-0.872,0.2,18244.289,20925.391,0
11048,200,1,2024-10-13 12:38:19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11049,200,2,2024-10-13 12:38:22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11050,200,3,2024-10-13 12:38:25,-46066.034,221.632,425.652,-0.846,-45603.737,206.736,424.051,-0.905,-51760.644,231.764,429.44,-0.894,-143430.218,162376.813,-0.882,0.17,23801.471,26990.631,0
11051,200,5,2024-10-13 12:38:27,-50487.351,229.768,424.004,-0.891,-45695.542,210.966,425.483,-0.888,-47857.378,225.91,429.095,-0.853,-144040.265,163965.313,-0.878,0.15,16905.25,19259.99,0
11052,200,6,2024-10-13 12:38:30,-47399.241,217.856,424.122,-0.883,-42993.472,198.819,425.4,-0.885,-44450.87,211.394,429.073,-0.848,-134829.624,154345.844,-0.873,0.2,18247.039,20928.541,0
11053,200,1,2024-10-13 12:39:33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11054,200,2,2024-10-13 12:39:35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11055,200,3,2024-10-13 12:39:38,-45948.577,221.351,425.31,-0.847,-45757.835,207.22,423.855,-0.908,-51985.749,232.94,429.429,-0.894,-143692.062,162409.297,-0.884,0.17,23804.381,26993.92,0
11056,200,5,2024-10-13 12:39:41,-50838.526,231.088,423.307,-0.892,-45512.03,209.947,425.049,-0.89,-47849.155,226.541,429.193,-0.851,-144199.718,164034.453,-0.878,0.15,16908.18,19263.32,0
11057,200,6,2024-10-13 12:39:43,-47775.573,218.985,423.452,-0.885,-42666.257,197.422,425.219,-0.886,-44544.655,212.408,429.308,-0.844,-135054.03,154667.719,-0.872,0.2,18249.77,20931.68,0
11058,200,1,2024-10-13 12:40:46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11059,200,2,2024-10-13 12:40:48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11060,200,3,2024-10-13 12:40:51,-45404.378,218.044,426.574,-0.846,-46523.573,209.394,426.55,-0.908,-51879.687,232.905,431.002,-0.886,-143807.546,163074.406,-0.881,0.17,23807.299,26997.242,0
11061,200,5,2024-10-13 12:40:54,-50578.366,230.694,426.563,-0.884,-46636.476,213.233,426.487,-0.893,-47101.444,221.74,430.843,-0.855,-144374.812,164359.078,-0.877,0.15,16911.111,19266.65,0
11062,200,6,2024-10-13 12:40:56,-47558.39,218.922,426.528,-0.876,-43842.694,201.358,426.318,-0.89,-43885.382,208.053,430.655,-0.849,-135286.358,154989.781,-0.872,0.2,18252.52,20934.818,0
11063,200,1,2024-10-13 12:41:59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11064,200,2,2024-10-13 12:42:02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11065,200,3,2024-10-13 12:42:04,-46245.78,221.581,427.656,-0.846,-45896.683,207.327,426.087,-0.903,-51854.331,231.521,431.212,-0.892,-143988.187,163202.547,-0.881,0.17,23810.23,27000.551,0
11066,200,5,2024-10-13 12:42:07,-50538.847,229.165,426.02,-0.89,-45871.827,210.954,427.547,-0.887,-48028.015,225.826,431.065,-0.854,-144438.796,164450.984,-0.877,0.15,16914.049,19270.0,0
11067,200,6,2024-10-13 12:42:10,-47495.702,217.338,426.016,-0.882,-43087.554,199.135,427.42,-0.883,-44707.667,211.811,430.938,-0.847,-135280.437,155133.578,-0.871,0.2,18255.279,20937.98,0
11068,200,1,2024-10-13 12:43:12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11069,200,2,2024-10-13 12:43:15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11070,200,3,2024-10-13 12:43:18,-46606.069,224.841,426.542,-0.839,-44560.897,202.416,423.271,-0.903,-52305.534,232.545,430.509,-0.9,-143326.233,162378.984,-0.882,0.17,23813.139,27003.85,0
11071,200,5,2024-10-13 12:43:20,-51050.167,230.442,422.967,-0.899,-44346.19,205.434,426.165,-0.886,-48365.526,229.625,430.168,-0.845,-143761.78,163660.297,-0.878,0.15,16916.979,19273.34,0
11072,200,6,2024-10-13 12:43:23,-48072.479,218.861,422.957,-0.892,-41668.78,194.096,426.108,-0.882,-45125.694,215.914,430.022,-0.839,-135142.562,154894.906,-0.871,0.2,18258.031,20941.129,0
11073,200,1,2024-10-13 12:44:25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11074,200,2,2024-10-13 12:44:28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11075,200,3,2024-10-13 12:44:31,-45920.054,220.714,426.056,-0.845,-45810.124,207.413,424.907,-0.903,-51552.671,231.09,429.811,-0.891,-143055.468,162265.484,-0.881,0.17,23816.049,27007.162,0
11076,200,5,2024-10-13 12:44:33,-50318.593,228.946,424.875,-0.89,-45783.089,210.971,426.004,-0.888,-47779.534,225.2,429.672,-0.854,-143979.062,163844.109,-0.878,0.15,16919.9,19276.67,0
11077,200,6,2024-10-13 12:44:36,-47321.597,216.787,425.841,-0.883,-42968.515,198.69,426.959,-0.883,-44549.409,211.219,430.643,-0.848,-134839.327,154543.125,-0.872,0.2,18260.76,20944.279,0
11078,200,1,2024-10-13 12:45:39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11079,200,2,2024-10-13 12:45:41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11080,200,3,2024-10-13 12:45:44,-45621.269,218.207,426.303,-0.85,-46244.296,208.888,426.156,-0.906,-51249.226,230.322,430.066,-0.888,-143017.64,161926.984,-0.882,0.17,23818.969,27010.451,0
11081,200,5,2024-10-13 12:45:47,-49937.112,228.143,426.256,-0.884,-46512.187,213.392,426.027,-0.89,-47209.491,221.727,429.859,-0.858,-143719.593,163682.078,-0.877,0.15,16922.83,19280.0,0
11082,200,6,2024-10-13 12:45:49,-46893.769,216.653,426.407,-0.875,-43761.39,201.848,425.987,-0.886,-43871.12,207.685,429.74,-0.852,-134618.671,154304.266,-0.871,0.2,18263.5,20947.42,0
11083,200,1,2024-10-13 12:46:52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11084,200,2,2024-10-13 12:46:54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11085,200,3,2024-10-13 12:46:57,-46307.581,222.697,427.828,-0.841,-44914.253,203.465,425.356,-0.901,-51867.796,230.745,431.701,-0.896,-143023.968,162262.516,-0.88,0.17,23821.881,27013.74,0
11086,200,5,2024-10-13 12:47:00,-50115.476,227.192,426.799,-0.89,-45671.476,210.154,428.032,-0.885,-47827.667,224.52,431.461,-0.854,-143614.624,163669.203,-0.876,0.15,16925.75,19283.33,0
11087,200,6,2024-10-13 12:47:02,-46943.183,215.404,427.252,-0.879,-43274.335,199.557,427.766,-0.883,-44244.878,209.07,431.283,-0.85,-134462.405,154244.641,-0.871,0.2,18266.25,20950.551,0
11088,200,1,2024-10-13 12:48:13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11089,200,2,2024-10-13 12:48:16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11090,200,3,2024-10-13 12:48:18,-45628.101,218.627,427.851,-0.846,-45748.327,205.848,427.052,-0.905,-51399.663,229.197,431.654,-0.891,-142640.312,161618.781,-0.882,0.17,23825.102,27017.389,0
11091,200,5,2024-10-13 12:48:21,-50135.28,227.686,426.85,-0.887,-45760.112,210.1,427.683,-0.887,-47425.284,223.093,431.451,-0.853,-143273.937,163346.953,-0.876,0.15,16928.979,19287.01,0
11092,200,6,2024-10-13 12:48:24,-47128.577,216.055,426.716,-0.879,-42914.737,198.03,427.475,-0.883,-44092.659,209.176,431.344,-0.845,-134054.765,154003.781,-0.869,0.2,18269.27,20954.02,0
11093,200,1,2024-10-13 12:49:26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11094,200,2,2024-10-13 12:49:29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11095,200,3,2024-10-13 12:49:31,-45399.128,217.345,427.141,-0.849,-46035.925,207.261,426.994,-0.907,-51340.241,229.828,431.208,-0.89,-142775.187,161938.875,-0.881,0.17,23828.01,27020.691,0
11096,200,5,2024-10-13 12:49:34,-50106.065,228.174,426.856,-0.885,-46068.905,211.255,426.937,-0.889,-47142.839,221.834,430.98,-0.854,-143317.718,163337.047,-0.876,0.15,16931.91,19290.34,0
11097,200,6,2024-10-13 12:49:37,-47109.96,216.515,426.828,-0.877,-43306.718,199.512,426.879,-0.885,-43941.534,208.282,430.93,-0.848,-134358.015,154172.344,-0.87,0.2,18272.01,20957.17,0
11098,200,1,2024-10-13 12:50:39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11099,200,2,2024-10-13 12:50:42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11100,200,3,2024-10-13 12:50:45,-45473.604,218.332,426.93,-0.848,-46020.675,207.752,426.593,-0.906,-51418.183,230.615,430.906,-0.889,-142988.921,161923.219,-0.882,0.17,23830.898,27023.99,0
11101,200,5,2024-10-13 12:50:47,-50154.987,228.38,426.383,-0.886,-46043.847,211.403,426.71,-0.889,-47298.226,222.64,430.648,-0.855,-143496.952,163509.563,-0.877,0.15,16934.818,19293.66,0
11102,200,6,2024-10-13 12:50:50,-47097.878,216.592,426.503,-0.877,-43294.733,199.808,426.754,-0.884,-44060.374,208.923,430.653,-0.848,-134452.89,154342.094,-0.87,0.2,18274.738,20960.301,0
11103,200,1,2024-10-13 12:51:53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11104,200,2,2024-10-13 12:51:55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11105,200,3,2024-10-13 12:51:58,-45550.456,218.017,426.087,-0.851,-46242.315,208.558,425.963,-0.907,-51280.124,230.043,429.829,-0.89,-143072.905,162237.75,-0.881,0.17,23833.82,27027.279,0
11106,200,5,2024-10-13 12:52:00,-50072.296,228.495,425.813,-0.886,-46279.452,212.569,425.904,-0.889,-47320.706,222.596,429.727,-0.856,-143672.249,163565.609,-0.877,0.15,16937.74,19296.99,0
11107,200,6,2024-10-13 12:52:03,-47239.894,217.338,425.471,-0.88,-43264.433,199.924,425.813,-0.886,-44178.03,209.795,429.757,-0.849,-134682.249,154331.0,-0.872,0.2,18277.48,20963.439,0
11108,200,1,2024-10-13 12:53:06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11109,200,2,2024-10-13 12:53:08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11110,200,3,2024-10-13 12:53:11,-44860.874,213.466,429.761,-0.851,-47476.19,211.554,431.852,-0.908,-51349.151,230.499,434.152,-0.878,-143686.124,163072.016,-0.88,0.17,23836.73,27030.58,0
11111,200,5,2024-10-13 12:53:14,-50053.874,230.442,426.028,-0.878,-47420.831,216.835,424.207,-0.895,-46646.573,219.704,428.571,-0.86,-144146.843,164001.375,-0.878,0.15,16940.67,19300.32,0
11112,200,6,2024-10-13 12:53:16,0.0,0.0,0.088,1.0,0.0,0.0,0.125,1.0,0.0,0.0,0.217,1.0,0.0,0.0,1.0,0.2,18278.951,20965.52,0
11113,200,1,2024-10-13 12:54:19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11114,200,2,2024-10-13 12:54:22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11115,200,3,2024-10-13 12:54:24,-45844.093,220.775,424.26,-0.85,-46181.409,209.386,423.77,-0.908,-51767.976,232.806,428.314,-0.892,-143861.405,162507.922,-0.884,0.17,23839.66,27033.891,0
11116,200,5,2024-10-13 12:54:27,-50634.319,231.225,423.848,-0.889,-46190.222,212.639,424.471,-0.891,-47649.007,225.43,428.622,-0.855,-144473.452,164292.938,-0.878,0.15,16943.6,19303.66,0
11117,200,6,2024-10-13 12:54:29,0.0,0.0,0.108,1.0,0.0,0.0,0.088,1.0,0.0,0.0,0.153,1.0,0.0,0.0,1.0,0.2,18278.951,20965.52,0
11118,200,1,2024-10-13 12:55:32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11119,200,2,2024-10-13 12:55:35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11120,200,3,2024-10-13 12:55:37,-46500.995,222.232,429.427,-0.846,-45815.476,206.442,427.682,-0.904,-51993.378,231.168,433.059,-0.895,-144258.546,163278.219,-0.883,0.17,23842.58,27037.199,0
11121,200,5,2024-10-13 12:55:40,-50765.839,228.972,427.639,-0.892,-45644.937,209.324,429.568,-0.886,-48304.519,226.573,433.276,-0.851,-144799.28,165005.188,-0.877,0.15,16946.541,19307.021,0
11122,200,6,2024-10-13 12:55:43,0.0,0.0,0.063,1.0,0.0,0.0,0.063,1.0,0.0,0.0,0.125,1.0,0.0,0.0,1.0,0.2,18278.951,20965.52,0
11123,200,1,2024-10-13 12:56:45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11124,200,2,2024-10-13 12:56:48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11125,200,3,2024-10-13 12:56:51,-45899.257,219.208,428.619,-0.848,-46311.933,208.658,428.136,-0.903,-51425.214,230.216,432.233,-0.888,-143589.265,162907.219,-0.88,0.17,23845.52,27040.531,0
11126,200,5,2024-10-13 12:56:53,-50279.081,228.036,428.196,-0.887,-46296.585,211.85,428.735,-0.887,-47791.022,223.829,432.268,-0.855,-144528.312,164653.609,-0.877,0.15,16949.49,19310.359,0
11127,200,6,2024-10-13 12:56:56,0.0,0.0,0.088,1.0,0.0,0.0,0.108,1.0,0.0,0.0,0.14,1.0,0.0,0.0,1.0,0.2,18278.951,20965.52,0
11128,200,1,2024-10-13 12:57:58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11129,200,2,2024-10-13 12:58:01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11130,200,3,2024-10-13 12:58:04,-45560.655,218.095,428.558,-0.844,-46374.624,207.787,428.801,-0.907,-52075.87,232.299,433.585,-0.887,-143958.28,163365.563,-0.88,0.17,23848.43,27043.83,0
11131,200,5,2024-10-13 12:58:06,-50855.265,230.559,428.917,-0.884,-46550.808,211.82,428.664,-0.892,-47258.612,221.911,433.764,-0.852,-144664.593,164943.391,-0.876,0.15,16952.43,19313.711,0
11132,200,6,2024-10-13 12:58:09,0.0,0.0,0.063,1.0,0.0,0.0,0.063,1.0,0.0,0.0,0.165,1.0,0.0,0.0,1.0,0.2,18278.951,20965.52,0
11133,200,1,2024-10-13 12:59:12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11134,200,2,2024-10-13 12:59:14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
11135,200,3,2024-10-13 12:59:17,-45771.796,219.0,428.812,-0.846,-46176.952,207.453,428.358,-0.905,-51812.933,231.254,433.002,-0.889,-143797.843,163021.719,-0.881,0.17,23851.359,27047.139,0
11136,200,5,2024-10-13 12:59:20,-50650.265,229.322,428.441,-0.887,-46251.425,211.13,428.974,-0.889,-47677.433,223.633,433.158,-0.853,-144476.218,164671.641,-0.876,0.15,16955.359,19317.059,0
11137,200,6,2024-10-13 12:59:22,0.0,0.0,0.088,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.165,1.0,0.0,0.0,1.0,0.2,18278.951,20965.52,0
11138,200,1,2024-10-13 13:00:25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
11139,200,2,2024-10-13 13:00:27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
